Category,Price,Rating,Stock,Discount,Net Price,SaleDate
Unknown,9170.0,3.03583314788547,Out of Stock,30.0,,2033-10-16
B,6566.0,3.0985746187075898,Unknown,39.0,,2033-10-17
D,7553.0,4.189326034817212,Out of Stock,16.0,6344.5199999999995,2033-10-18
B,9502.0,4.830796215227716,In Stock,49.0,4846.02,2033-10-19
C,6262.0,2.957987474456888,Out of Stock,29.0,4446.0199999999995,2033-10-20
A,3507.0,3.089706066939416,Unknown,0.0,,2033-10-21
C,7487.0,2.878007508713643,Unknown,9.0,,2033-10-22
Unknown,7556.0,3.03583314788547,Out of Stock,19.0,,2033-10-23
Unknown,4370.0,2.824532235331904,In Stock,24.0,3321.2,2033-10-24
Unknown,9091.0,2.169037207978164,In Stock,0.0,9091.0,2033-10-25
C,3235.0,1.6284740844764531,Out of Stock,9.0,2943.85,2033-10-26
A,2969.0,2.0881156070612024,Unknown,23.0,2286.13,2033-10-27
B,9419.0,3.0985746187075898,In Stock,32.0,,2033-10-28
D,7158.0,4.549776811980338,Unknown,20.0,5726.400000000001,2033-10-29
Unknown,4295.0,3.877895872662047,Unknown,0.0,4295.0,2033-10-30
Unknown,558.0,3.03583314788547,Unknown,23.0,,2033-10-31
Unknown,9337.0,3.03583314788547,Unknown,13.0,,2033-11-01
A,5071.0,3.5504389050987912,Unknown,26.0,3752.54,2033-11-02
Unknown,1544.0,4.967522772571357,Out of Stock,3.0,1497.68,2033-11-03
Unknown,8858.0,4.613037193789057,In Stock,34.0,5846.28,2033-11-04
Unknown,1055.0,2.392375890109883,Out of Stock,10.0,949.5,2033-11-05
A,3330.0,2.9223576661082267,In Stock,17.0,2763.9,2033-11-06
Unknown,6768.0,3.03583314788547,In Stock,1.0,,2033-11-07
A,883.0,3.089706066939416,Out of Stock,42.0,,2033-11-08
Unknown,2514.0,4.558071662944817,Unknown,40.0,1508.3999999999999,2033-11-09
Unknown,4778.0,4.37669173017693,Out of Stock,17.0,3965.74,2033-11-10
Unknown,1190.0,3.03583314788547,Out of Stock,2.0,,2033-11-11
Unknown,9790.0,3.329885458571731,In Stock,23.0,7538.3,2033-11-12
Unknown,6743.0,2.71694487923501,Unknown,44.0,3776.0800000000004,2033-11-13
D,6481.0,3.807816377026811,Out of Stock,43.0,3694.1700000000005,2033-11-14
Unknown,6086.0,4.461496984061144,Unknown,2.0,5964.28,2033-11-15
A,4013.0,3.089706066939416,Out of Stock,46.0,,2033-11-16
Unknown,7307.0,3.03583314788547,Unknown,14.0,,2033-11-17
Unknown,2833.0,3.5406332530284472,Out of Stock,0.0,2833.0,2033-11-18
Unknown,4851.0,4.555798743507353,Unknown,16.0,4074.8399999999997,2033-11-19
Unknown,5000.0,3.03583314788547,Out of Stock,11.0,,2033-11-20
Unknown,863.0,3.03583314788547,Unknown,30.0,,2033-11-21
D,4094.0,2.927543713075091,Out of Stock,0.0,4094.0,2033-11-22
A,234.0,3.9572129827064617,In Stock,24.0,177.84,2033-11-23
D,3931.0,3.1168924314498474,Out of Stock,34.0,,2033-11-24
Unknown,5700.0,3.03583314788547,In Stock,36.0,,2033-11-25
Unknown,3748.0,3.03583314788547,Out of Stock,28.0,,2033-11-26
Unknown,1531.0,2.1706912504362723,Out of Stock,1.0,1515.69,2033-11-27
Unknown,6687.0,3.03583314788547,Out of Stock,0.0,,2033-11-28
D,7598.0,3.1168924314498474,Out of Stock,27.0,,2033-11-29
Unknown,3730.0,1.3982812915855605,In Stock,0.0,3730.0,2033-11-30
Unknown,8578.0,3.03583314788547,In Stock,48.0,,2033-12-01
B,954.0,3.1230736960330745,Unknown,20.0,763.2,2033-12-02
Unknown,269.0,3.03583314788547,Out of Stock,49.0,,2033-12-03
Unknown,7210.0,2.7649441263512013,Out of Stock,14.0,6200.599999999999,2033-12-04
Unknown,9488.0,3.03583314788547,In Stock,0.0,,2033-12-05
Unknown,4506.0,3.03583314788547,In Stock,41.0,,2033-12-06
C,3454.0,2.878007508713643,Unknown,35.0,,2033-12-07
Unknown,3329.0,1.5169392101322807,Out of Stock,26.0,2463.46,2033-12-08
Unknown,8863.0,3.03583314788547,Out of Stock,48.0,,2033-12-09
Unknown,7314.0,4.110628554116338,Unknown,0.0,7314.0,2033-12-10
Unknown,9433.0,4.6801917117928085,Out of Stock,0.0,9433.0,2033-12-11
Unknown,9716.0,4.763732904886767,In Stock,41.0,5732.4400000000005,2033-12-12
D,5686.0,4.721427525804352,In Stock,24.0,4321.36,2033-12-13
Unknown,3787.0,4.803946500935852,In Stock,0.0,3787.0,2033-12-14
D,9256.0,3.1168924314498474,Out of Stock,8.0,,2033-12-15
Unknown,7343.0,3.03583314788547,In Stock,0.0,,2033-12-16
Unknown,5495.0,2.478120779918933,In Stock,47.0,2912.3500000000004,2033-12-17
Unknown,3217.0,3.03583314788547,Out of Stock,8.0,,2033-12-18
Unknown,2583.0,4.964562503217159,Out of Stock,6.0,2428.02,2033-12-19
Unknown,9205.0,3.03583314788547,In Stock,45.0,,2033-12-20
A,5153.0,3.089706066939416,Unknown,29.0,,2033-12-21
B,4927.0,3.0985746187075898,Out of Stock,17.0,,2033-12-22
A,3874.0,3.266132410356098,Unknown,0.0,3874.0,2033-12-23
Unknown,9434.0,1.908790578678894,Out of Stock,3.0,9150.98,2033-12-24
B,9209.0,1.2855187439160929,Unknown,15.0,7827.65,2033-12-25
C,9543.0,2.878007508713643,Unknown,36.0,,2033-12-26
C,3782.0,2.878007508713643,In Stock,15.0,,2033-12-27
A,6808.0,3.5813497144954445,In Stock,49.0,3472.08,2033-12-28
D,1161.0,4.874558346923607,Out of Stock,30.0,812.6999999999999,2033-12-29
C,175.0,3.746934376203901,Unknown,40.0,105.0,2033-12-30
Unknown,8589.0,1.4155020277852812,In Stock,31.0,5926.41,2033-12-31
Unknown,4686.0,4.253306774035265,In Stock,5.0,4451.7,2034-01-01
A,4209.0,1.8401845299243047,In Stock,44.0,2357.0400000000004,2034-01-02
Unknown,2337.0,2.608383373223816,Out of Stock,0.0,2337.0,2034-01-03
Unknown,9238.0,3.03583314788547,Unknown,39.0,,2034-01-04
Unknown,4621.0,3.03583314788547,In Stock,25.0,,2034-01-05
C,8447.0,4.526252556068596,Out of Stock,20.0,6757.6,2034-01-06
C,9601.0,1.232166248981582,Out of Stock,29.0,6816.71,2034-01-07
B,6512.0,2.098468779297668,In Stock,34.0,4297.919999999999,2034-01-08
Unknown,2763.0,3.03583314788547,Out of Stock,41.0,,2034-01-09
B,6483.0,1.1300987495383437,Out of Stock,12.0,5705.04,2034-01-10
Unknown,6790.0,3.03583314788547,Unknown,26.0,,2034-01-11
Unknown,2433.0,3.03583314788547,In Stock,16.0,,2034-01-12
Unknown,9030.0,3.03583314788547,Unknown,32.0,,2034-01-13
C,1956.0,4.9655795654160055,In Stock,31.0,1349.6399999999999,2034-01-14
B,4258.0,3.0985746187075898,In Stock,34.0,,2034-01-15
Unknown,2180.0,1.2768469999479182,Out of Stock,0.0,2180.0,2034-01-16
C,3070.0,2.878007508713643,Out of Stock,46.0,,2034-01-17
Unknown,2846.0,2.8778461725300266,Out of Stock,28.0,2049.12,2034-01-18
Unknown,5562.0,3.3132845156488995,In Stock,6.0,5228.28,2034-01-19
Unknown,894.0,3.03583314788547,Out of Stock,2.0,,2034-01-20
Unknown,6742.0,3.03583314788547,Out of Stock,11.0,,2034-01-21
C,4820.0,2.7722747646944583,In Stock,45.0,2651.0,2034-01-22
Unknown,6357.0,1.332268445433304,Unknown,5.0,6039.15,2034-01-23
Unknown,9197.0,3.582462306757685,Out of Stock,35.0,5978.05,2034-01-24
B,7238.0,3.0985746187075898,In Stock,15.0,,2034-01-25
Unknown,445.0,3.744517987354808,Out of Stock,13.0,387.15,2034-01-26
C,9252.0,2.878007508713643,In Stock,0.0,,2034-01-27
A,2963.0,3.089706066939416,Out of Stock,6.0,,2034-01-28
Unknown,8269.0,3.03583314788547,In Stock,44.0,,2034-01-29
C,7216.0,4.522072770322114,In Stock,38.0,4473.92,2034-01-30
Unknown,2558.0,3.03583314788547,Out of Stock,1.0,,2034-01-31
A,6700.0,2.737587965062941,In Stock,42.0,3886.0000000000005,2034-02-01
Unknown,6750.0,4.138726945707358,Out of Stock,13.0,5872.5,2034-02-02
Unknown,6485.0,4.0032130126140135,Unknown,40.0,3891.0,2034-02-03
Unknown,8200.0,3.1024709886900377,Unknown,6.0,7708.0,2034-02-04
Unknown,4887.0,3.03583314788547,Out of Stock,18.0,,2034-02-05
C,3247.0,2.878007508713643,In Stock,44.0,,2034-02-06
Unknown,6760.0,3.03583314788547,In Stock,6.0,,2034-02-07
Unknown,1112.0,3.03583314788547,Out of Stock,34.0,,2034-02-08
D,4525.0,3.605825821274332,Unknown,0.0,4525.0,2034-02-09
Unknown,6324.0,2.590477282867536,Out of Stock,10.0,5691.6,2034-02-10
Unknown,6277.0,2.1242577299436696,In Stock,3.0,6088.69,2034-02-11
Unknown,1248.0,3.03583314788547,Out of Stock,5.0,,2034-02-12
Unknown,4250.0,4.931942728451128,In Stock,30.0,2975.0,2034-02-13
D,5752.0,2.012980595337629,Out of Stock,4.0,5521.92,2034-02-14
D,4568.0,3.1168924314498474,In Stock,47.0,,2034-02-15
A,9098.0,2.832589819631472,Out of Stock,41.0,5367.820000000001,2034-02-16
Unknown,9687.0,3.589692129529706,Unknown,0.0,9687.0,2034-02-17
Unknown,205.0,3.03583314788547,Out of Stock,24.0,,2034-02-18
A,6309.0,3.628453170122836,Unknown,44.0,3533.0400000000004,2034-02-19
Unknown,6277.0,3.03583314788547,Out of Stock,5.0,,2034-02-20
A,3282.0,3.089706066939416,Unknown,38.0,,2034-02-21
Unknown,4310.0,4.632801011948663,Unknown,2.0,4223.8,2034-02-22
B,4378.0,3.0985746187075898,Out of Stock,37.0,,2034-02-23
Unknown,3844.0,1.4014766513343226,Unknown,6.0,3613.3599999999997,2034-02-24
D,8324.0,3.1168924314498474,In Stock,3.0,,2034-02-25
Unknown,339.0,4.864308421227856,Unknown,22.0,264.42,2034-02-26
Unknown,7165.0,3.03583314788547,Out of Stock,21.0,,2034-02-27
Unknown,3974.0,3.03583314788547,In Stock,49.0,,2034-02-28
D,9534.0,1.4683507339973354,Out of Stock,3.0,9247.98,2034-03-01
A,4421.0,3.089706066939416,In Stock,23.0,,2034-03-02
Unknown,3618.0,3.47640316737492,Unknown,15.0,3075.2999999999997,2034-03-03
Unknown,3791.0,2.8362483968342604,Unknown,20.0,3032.8,2034-03-04
Unknown,3411.0,3.03583314788547,Unknown,27.0,,2034-03-05
C,9974.0,2.878007508713643,Out of Stock,9.0,,2034-03-06
A,4767.0,1.621407908096922,In Stock,30.0,3336.8999999999996,2034-03-07
C,3861.0,2.878007508713643,In Stock,26.0,,2034-03-08
Unknown,5806.0,3.03583314788547,Out of Stock,45.0,,2034-03-09
Unknown,4154.0,3.03583314788547,Out of Stock,0.0,,2034-03-10
D,4212.0,3.1168924314498474,Unknown,14.0,,2034-03-11
Unknown,7313.0,2.13818198723648,In Stock,23.0,5631.01,2034-03-12
A,2074.0,3.089706066939416,Unknown,38.0,,2034-03-13
Unknown,4455.0,3.03583314788547,Unknown,13.0,,2034-03-14
Unknown,7111.0,3.03583314788547,Out of Stock,15.0,,2034-03-15
Unknown,976.0,3.03583314788547,Out of Stock,12.0,,2034-03-16
Unknown,5329.0,3.03583314788547,In Stock,28.0,,2034-03-17
C,2113.0,2.878007508713643,Out of Stock,44.0,,2034-03-18
D,7866.0,4.453749925899485,Out of Stock,0.0,7866.0,2034-03-19
Unknown,1671.0,3.3712212133750774,In Stock,7.0,1554.03,2034-03-20
A,6389.0,3.089706066939416,Unknown,12.0,,2034-03-21
Unknown,3811.0,3.03583314788547,In Stock,19.0,,2034-03-22
A,6578.0,2.8755560865102137,Out of Stock,37.0,4144.14,2034-03-23
Unknown,9150.0,2.169183072774504,Out of Stock,6.0,8601.0,2034-03-24
Unknown,9495.0,4.955271686385199,In Stock,36.0,6076.8,2034-03-25
Unknown,8630.0,3.03583314788547,Out of Stock,7.0,,2034-03-26
Unknown,7368.0,2.2191062097861405,Unknown,23.0,5673.360000000001,2034-03-27
Unknown,7906.0,3.03583314788547,Unknown,0.0,,2034-03-28
Unknown,9726.0,2.276803146052679,Out of Stock,20.0,7780.8,2034-03-29
D,7756.0,3.1168924314498474,Unknown,7.0,,2034-03-30
Unknown,478.0,1.411946367884406,In Stock,42.0,277.24,2034-03-31
Unknown,1266.0,2.258383613310184,Out of Stock,0.0,1266.0,2034-04-01
Unknown,2320.0,3.03583314788547,Out of Stock,39.0,,2034-04-02
Unknown,1254.0,1.391123811680078,In Stock,24.0,953.04,2034-04-03
Unknown,4299.0,3.03583314788547,Out of Stock,35.0,,2034-04-04
Unknown,1912.0,3.03583314788547,Unknown,41.0,,2034-04-05
B,6199.0,3.0985746187075898,Out of Stock,0.0,,2034-04-06
A,3563.0,3.515513302884387,Out of Stock,45.0,1959.65,2034-04-07
Unknown,354.0,2.627155679606655,Unknown,36.0,226.56,2034-04-08
C,2812.0,3.5801570101153506,Unknown,0.0,2812.0,2034-04-09
Unknown,2492.0,2.0950121938691755,Unknown,16.0,2093.2799999999997,2034-04-10
Unknown,5238.0,3.03583314788547,In Stock,45.0,,2034-04-11
Unknown,2415.0,3.03583314788547,Unknown,18.0,,2034-04-12
Unknown,9611.0,4.910907093879079,Out of Stock,38.0,5958.82,2034-04-13
B,9877.0,2.4585776056534736,In Stock,37.0,6222.51,2034-04-14
B,4795.0,4.011203578614811,In Stock,16.0,4027.7999999999997,2034-04-15
Unknown,9563.0,3.9303132849351785,Out of Stock,38.0,5929.06,2034-04-16
Unknown,1155.0,4.052676327219432,Unknown,30.0,808.5,2034-04-17
Unknown,948.0,3.03583314788547,Out of Stock,39.0,,2034-04-18
B,6445.0,1.4593656000772106,Out of Stock,31.0,4447.049999999999,2034-04-19
D,3650.0,4.831748595229658,In Stock,31.0,2518.5,2034-04-20
B,5167.0,4.250612728938442,In Stock,31.0,3565.2299999999996,2034-04-21
Unknown,2995.0,1.550353462168114,In Stock,35.0,1946.75,2034-04-22
Unknown,6576.0,1.9043104635130692,Out of Stock,3.0,6378.72,2034-04-23
Unknown,5280.0,1.4978415133323135,Unknown,45.0,2904.0000000000005,2034-04-24
B,3394.0,2.852289927135028,Out of Stock,11.0,3020.66,2034-04-25
Unknown,7171.0,2.542308211385538,Unknown,4.0,6884.16,2034-04-26
Unknown,8124.0,3.03583314788547,Out of Stock,40.0,,2034-04-27
Unknown,4239.0,3.03583314788547,Out of Stock,8.0,,2034-04-28
Unknown,7593.0,3.220679722331297,Out of Stock,40.0,4555.8,2034-04-29
Unknown,4808.0,3.03583314788547,Out of Stock,19.0,,2034-04-30
B,4802.0,3.0985746187075898,Out of Stock,31.0,,2034-05-01
Unknown,499.0,2.669893188515572,In Stock,25.0,374.25,2034-05-02
Unknown,6524.0,3.03583314788547,Out of Stock,15.0,,2034-05-03
D,4887.0,2.073943243443014,Out of Stock,26.0,3616.38,2034-05-04
C,2080.0,1.4009465285284022,In Stock,27.0,1518.3999999999999,2034-05-05
Unknown,5264.0,3.03583314788547,In Stock,33.0,,2034-05-06
Unknown,7827.0,4.074116193013277,In Stock,42.0,4539.660000000001,2034-05-07
D,8796.0,3.1168924314498474,Out of Stock,38.0,,2034-05-08
Unknown,6725.0,3.1199745800804,In Stock,41.0,3967.7500000000005,2034-05-09
Unknown,5427.0,1.776495519737039,Out of Stock,37.0,3419.01,2034-05-10
Unknown,4638.0,2.920436725482656,In Stock,8.0,4266.96,2034-05-11
Unknown,3639.0,2.5827529064273245,Out of Stock,23.0,2802.03,2034-05-12
Unknown,4574.0,3.050368970333217,Unknown,9.0,4162.34,2034-05-13
Unknown,1407.0,2.691285206035733,In Stock,22.0,1097.46,2034-05-14
A,456.0,1.1065448356185934,Out of Stock,35.0,296.40000000000003,2034-05-15
D,6904.0,3.1168924314498474,In Stock,17.0,,2034-05-16
Unknown,6654.0,3.03583314788547,Unknown,45.0,,2034-05-17
A,1921.0,4.39901880719051,Out of Stock,43.0,1094.97,2034-05-18
Unknown,3073.0,3.03583314788547,Out of Stock,35.0,,2034-05-19
Unknown,4766.0,3.0662308882415137,Unknown,41.0,2811.9400000000005,2034-05-20
Unknown,5055.0,3.03583314788547,Unknown,44.0,,2034-05-21
Unknown,4057.0,2.707933553206199,Out of Stock,6.0,3813.58,2034-05-22
A,4419.0,3.8302556077829486,Out of Stock,29.0,3137.49,2034-05-23
Unknown,972.0,3.680316508840201,Out of Stock,27.0,709.56,2034-05-24
Unknown,8857.0,4.4764862643914896,Unknown,47.0,4694.21,2034-05-25
Unknown,1899.0,4.97418195362562,Out of Stock,43.0,1082.43,2034-05-26
Unknown,9580.0,2.8445022346058857,Unknown,29.0,6801.799999999999,2034-05-27
D,4920.0,3.1168924314498474,In Stock,48.0,,2034-05-28
D,8035.0,4.801887865613869,Out of Stock,17.0,6669.049999999999,2034-05-29
A,3038.0,1.2669635061988616,Out of Stock,20.0,2430.4,2034-05-30
B,2488.0,2.487798884076299,In Stock,47.0,1318.64,2034-05-31
Unknown,1728.0,3.03583314788547,In Stock,19.0,,2034-06-01
Unknown,7812.0,4.034867968692456,Out of Stock,47.0,4140.360000000001,2034-06-02
Unknown,9129.0,2.952189318048992,Unknown,11.0,8124.81,2034-06-03
Unknown,2082.0,4.832265603171735,In Stock,8.0,1915.44,2034-06-04
A,8653.0,2.498077666924022,In Stock,31.0,5970.57,2034-06-05
C,5393.0,2.878007508713643,Out of Stock,6.0,,2034-06-06
Unknown,4370.0,4.441091619800163,In Stock,19.0,3539.7000000000003,2034-06-07
C,7216.0,2.878007508713643,In Stock,47.0,,2034-06-08
D,4853.0,3.1168924314498474,Out of Stock,5.0,,2034-06-09
Unknown,2689.0,4.97075579521163,In Stock,44.0,1505.8400000000001,2034-06-10
Unknown,3549.0,2.3152495130005835,In Stock,38.0,2200.38,2034-06-11
Unknown,6708.0,3.03583314788547,Out of Stock,48.0,,2034-06-12
Unknown,803.0,3.03583314788547,Unknown,1.0,,2034-06-13
B,2775.0,3.0985746187075898,In Stock,43.0,,2034-06-14
A,7601.0,2.8804799527058487,Out of Stock,26.0,5624.74,2034-06-15
Unknown,8754.0,3.146058946307494,Out of Stock,27.0,6390.42,2034-06-16
B,6942.0,3.0985746187075898,In Stock,1.0,,2034-06-17
Unknown,7795.0,3.03583314788547,In Stock,12.0,,2034-06-18
Unknown,6884.0,3.03583314788547,In Stock,29.0,,2034-06-19
Unknown,5381.0,3.03583314788547,Unknown,44.0,,2034-06-20
Unknown,6580.0,3.03583314788547,In Stock,47.0,,2034-06-21
A,4428.0,3.8560750035251656,Unknown,38.0,2745.36,2034-06-22
Unknown,4108.0,1.5356734797712095,In Stock,11.0,3656.12,2034-06-23
Unknown,1398.0,3.714923913702167,Unknown,14.0,1202.28,2034-06-24
B,3737.0,3.0985746187075898,Unknown,32.0,,2034-06-25
D,4896.0,3.426296226220652,Out of Stock,41.0,2888.6400000000003,2034-06-26
Unknown,7020.0,2.4493201498598203,In Stock,1.0,6949.8,2034-06-27
A,7050.0,3.089706066939416,In Stock,43.0,,2034-06-28
Unknown,8105.0,4.633012375893091,Unknown,17.0,6727.15,2034-06-29
Unknown,7363.0,1.3210359812254515,Unknown,25.0,5522.25,2034-06-30
Unknown,7955.0,3.03583314788547,Out of Stock,18.0,,2034-07-01
Unknown,6339.0,3.03583314788547,Out of Stock,12.0,,2034-07-02
D,5412.0,4.188932115133442,Out of Stock,13.0,4708.44,2034-07-03
B,6329.0,3.0985746187075898,Unknown,17.0,,2034-07-04
Unknown,2176.0,3.03583314788547,Unknown,43.0,,2034-07-05
A,6335.0,1.2347704238254806,Unknown,33.0,4244.45,2034-07-06
Unknown,2469.0,3.03583314788547,In Stock,5.0,,2034-07-07
Unknown,4962.0,3.03583314788547,In Stock,44.0,,2034-07-08
Unknown,669.0,3.801938051558787,In Stock,16.0,561.9599999999999,2034-07-09
Unknown,2293.0,2.808331882720526,In Stock,15.0,1949.05,2034-07-10
Unknown,2996.0,3.03583314788547,In Stock,32.0,,2034-07-11
Unknown,627.0,3.03583314788547,Unknown,0.0,,2034-07-12
Unknown,3266.0,4.6539796601288845,In Stock,8.0,3004.7200000000003,2034-07-13
Unknown,9372.0,1.7250157196868012,Unknown,0.0,9372.0,2034-07-14
Unknown,6758.0,4.595721919683179,Out of Stock,7.0,6284.94,2034-07-15
Unknown,7708.0,3.03583314788547,Unknown,45.0,,2034-07-16
Unknown,2608.0,3.03583314788547,In Stock,6.0,,2034-07-17
Unknown,4192.0,3.03583314788547,Out of Stock,47.0,,2034-07-18
Unknown,8274.0,3.03583314788547,In Stock,25.0,,2034-07-19
Unknown,4603.0,1.836033677677475,Unknown,46.0,2485.6200000000003,2034-07-20
Unknown,3272.0,3.03583314788547,Out of Stock,16.0,,2034-07-21
Unknown,2313.0,4.325053617702831,Unknown,5.0,2197.35,2034-07-22
D,9091.0,3.296485514428237,Out of Stock,32.0,6181.879999999999,2034-07-23
Unknown,3394.0,4.784424290869598,In Stock,14.0,2918.84,2034-07-24
C,6607.0,1.1893285927268162,Unknown,42.0,3832.0600000000004,2034-07-25
B,1329.0,3.9410357922533175,In Stock,31.0,917.0099999999999,2034-07-26
Unknown,6010.0,3.03583314788547,Out of Stock,23.0,,2034-07-27
C,5890.0,2.878007508713643,In Stock,18.0,,2034-07-28
Unknown,7899.0,3.03583314788547,In Stock,0.0,,2034-07-29
Unknown,7827.0,3.03583314788547,Out of Stock,34.0,,2034-07-30
Unknown,4015.0,3.03583314788547,In Stock,13.0,,2034-07-31
Unknown,3766.0,1.736401119353229,In Stock,18.0,3088.1200000000003,2034-08-01
A,2056.0,1.5598049188040184,Out of Stock,0.0,2056.0,2034-08-02
C,1551.0,3.931882518751572,Out of Stock,23.0,1194.27,2034-08-03
Unknown,1086.0,2.68062828282201,Unknown,1.0,1075.14,2034-08-04
Unknown,2782.0,3.03583314788547,Unknown,5.0,,2034-08-05
C,9290.0,1.2230012577772382,In Stock,22.0,7246.2,2034-08-06
D,1505.0,3.1168924314498474,Out of Stock,0.0,,2034-08-07
D,9351.0,4.316931621935204,In Stock,4.0,8976.96,2034-08-08
A,7302.0,3.089706066939416,Unknown,24.0,,2034-08-09
C,579.0,2.878007508713643,In Stock,5.0,,2034-08-10
A,7977.0,2.585101833971094,In Stock,40.0,4786.2,2034-08-11
Unknown,1406.0,3.03583314788547,Out of Stock,0.0,,2034-08-12
C,4607.0,2.878007508713643,Unknown,35.0,,2034-08-13
D,7891.0,3.1168924314498474,Unknown,33.0,,2034-08-14
Unknown,875.0,3.03583314788547,Unknown,9.0,,2034-08-15
Unknown,6671.0,4.103624841418918,In Stock,28.0,4803.12,2034-08-16
Unknown,9812.0,4.416740144207193,Out of Stock,7.0,9125.16,2034-08-17
Unknown,5425.0,4.056073007942469,In Stock,37.0,3417.75,2034-08-18
B,8594.0,4.747326354098632,Out of Stock,9.0,7820.54,2034-08-19
A,9792.0,3.089706066939416,Out of Stock,43.0,,2034-08-20
Unknown,8653.0,3.03583314788547,In Stock,29.0,,2034-08-21
A,2896.0,4.203366830243058,In Stock,41.0,1708.6400000000003,2034-08-22
Unknown,8471.0,2.5959912672330936,Out of Stock,0.0,8471.0,2034-08-23
C,8417.0,4.97662740396623,Out of Stock,16.0,7070.28,2034-08-24
Unknown,3992.0,3.03583314788547,Out of Stock,30.0,,2034-08-25
Unknown,7824.0,3.03583314788547,In Stock,45.0,,2034-08-26
Unknown,2132.0,3.870023224517174,In Stock,3.0,2068.04,2034-08-27
A,5148.0,1.8996701786254293,In Stock,35.0,3346.2000000000003,2034-08-28
B,8673.0,3.0985746187075898,In Stock,15.0,,2034-08-29
D,2989.0,1.5733301060384242,Unknown,46.0,1614.0600000000002,2034-08-30
Unknown,6858.0,3.03583314788547,In Stock,15.0,,2034-08-31
Unknown,9472.0,3.4014981222418914,Unknown,19.0,7672.320000000001,2034-09-01
Unknown,6373.0,1.8521640366050744,Out of Stock,32.0,4333.639999999999,2034-09-02
C,4088.0,2.866185077388362,Out of Stock,0.0,4088.0,2034-09-03
Unknown,1812.0,3.03583314788547,In Stock,11.0,,2034-09-04
B,3928.0,4.617921208612524,Out of Stock,0.0,3928.0,2034-09-05
Unknown,4184.0,3.835634527689058,In Stock,32.0,2845.12,2034-09-06
C,4537.0,2.878007508713643,Unknown,21.0,,2034-09-07
Unknown,3728.0,1.7218611661906174,In Stock,15.0,3168.7999999999997,2034-09-08
Unknown,7788.0,3.03583314788547,Out of Stock,0.0,,2034-09-09
Unknown,4043.0,3.03583314788547,Unknown,8.0,,2034-09-10
Unknown,2831.0,4.179234542305398,Out of Stock,26.0,2094.94,2034-09-11
D,2491.0,4.851697780465447,In Stock,0.0,2491.0,2034-09-12
D,8566.0,3.1168924314498474,Out of Stock,20.0,,2034-09-13
Unknown,3920.0,3.03583314788547,Out of Stock,0.0,,2034-09-14
